bldg_id,log,lat,area,meshblock
4676,8416096.30,518475.87,42.46,Amanave
4677,8416045.30,518455.44,86.67,Amanave
4678,8416215.27,518513.56,83.65,Amanave
4679,8416285.72,518474.68,205.16,Amanave
4680,8416285.25,518426.30,182.54,Amanave
4682,8416366.26,518377.43,54.97,Amanave
4683,8416386.09,518367.49,53.45,Amanave
4684,8416449.00,518168.75,36.59,Amanave
4685,8416437.22,518196.92,53.20,Amanave
4686,8416409.22,518205.30,65.76,Amanave
4688,8416441.69,518241.74,34.66,Amanave
4689,8416476.14,518269.95,72.59,Amanave
4690,8416487.06,518257.64,55.94,Amanave
4692,8416404.89,518258.02,63.00,Amanave
4695,8416422.53,518097.08,251.89,Amanave
4697,8416374.62,518110.85,84.31,Amanave
4699,8416300.15,518386.56,81.33,Amanave
4700,8416226.48,518397.86,58.67,Amanave
4701,8416190.88,518405.84,58.49,Amanave
4702,8416224.48,518350.51,241.68,Amanave
4703,8416244.73,518335.85,199.37,Amanave
4704,8416199.53,518333.68,32.53,Amanave
4705,8416159.83,518363.14,56.69,Amanave
4707,8416510.99,517916.94,89.06,Amanave
4708,8416458.82,518101.28,38.62,Amanave
4710,8416414.84,518068.73,45.52,Amanave
4712,8416341.33,518310.61,47.41,Amanave
4717,8416337.69,518285.49,40.10,Amanave
4718,8416332.00,518382.85,43.23,Amanave
4719,8416190.06,518486.07,70.07,Amanave
2488,8421863.92,540371.88,118.62,Amaua
2489,8421878.77,540353.29,146.11,Amaua
2490,8421884.98,540383.10,84.34,Amaua
2491,8421891.13,540394.87,35.28,Amaua
2493,8421947.39,540300.74,119.07,Amaua
2495,8421989.56,540328.77,67.70,Amaua
2496,8421999.02,540318.96,85.51,Amaua
2498,8422010.98,540305.74,98.63,Amaua
2499,8422011.80,540489.98,199.82,Amaua
2500,8422022.72,540257.50,156.21,Amaua
2502,8422062.67,540512.63,149.40,Amaua
2503,8422094.09,540524.72,182.63,Amaua
2504,8422111.64,540455.68,34.25,Amaua
2505,8422112.42,540540.19,202.25,Amaua
2506,8422131.32,540551.03,118.05,Amaua
2507,8422134.10,540513.97,226.60,Amaua
2508,8422148.46,540536.26,226.81,Amaua
2510,8422178.20,540636.10,160.45,Amaua
2512,8422188.78,540623.21,151.89,Amaua
2513,8422194.70,540666.55,181.98,Amaua
2515,8422207.03,540544.90,129.37,Amaua
2516,8422218.54,540575.54,141.48,Amaua
2517,8422225.60,540681.80,45.92,Amaua
2518,8422222.34,540636.09,148.44,Amaua
2519,8422225.22,540711.94,270.21,Amaua
2520,8422228.28,540726.46,110.20,Amaua
2521,8422233.15,540775.66,177.85,Amaua
2522,8422236.69,540805.47,52.59,Amaua
2523,8422255.54,540548.36,67.38,Amaua
2524,8422258.87,540842.48,43.12,Amaua
2525,8422266.79,540540.75,38.62,Amaua
2526,8422296.84,540662.41,268.45,Amaua
2527,8422308.50,540566.59,134.63,Amaua
2528,8422268.64,540808.10,70.16,Amaua
8143,8421376.17,543957.78,59.67,Amouli
8144,8421376.61,543629.38,166.10,Amouli
8145,8421400.49,543976.22,46.09,Amouli
8147,8421623.04,544318.64,31.91,Amouli
8148,8421626.27,544346.23,262.12,Amouli
8149,8421639.55,544375.72,152.59,Amouli
8152,8421655.78,544408.60,76.30,Amouli
8153,8421655.43,544474.82,192.39,Amouli
8154,8421668.21,544324.74,42.22,Amouli
8155,8421676.13,544432.82,143.28,Amouli
8156,8421754.25,544435.63,122.43,Amouli
8157,8421757.33,544463.55,209.49,Amouli
8158,8421780.57,544447.19,43.61,Amouli
8159,8421778.88,544461.59,151.78,Amouli
8161,8421787.08,544425.50,71.28,Amouli
8162,8421792.00,544412.02,53.25,Amouli
8163,8421802.83,544501.35,91.95,Amouli
8164,8421813.84,544446.85,31.67,Amouli
8165,8421821.63,544524.98,85.79,Amouli
8166,8421843.23,544565.14,30.30,Amouli
8168,8421854.64,544579.80,120.35,Amouli
8170,8421883.41,544321.38,36.11,Amouli
8171,8421889.80,545474.83,44.31,Amouli
8172,8421898.73,544592.61,222.91,Amouli
8173,8421904.87,544630.51,241.22,Amouli
8174,8421917.22,545497.79,144.01,Amouli
8175,8421921.31,545524.89,98.06,Amouli
8176,8421923.99,544623.49,218.18,Amouli
8177,8421926.61,544595.08,193.07,Amouli
8178,8421930.14,544571.66,79.52,Amouli
8180,8421937.39,545535.96,69.98,Amouli
8181,8421946.54,544533.47,87.75,Amouli
8182,8421955.56,544508.89,153.11,Amouli
8183,8421959.97,544569.13,46.43,Amouli
8184,8421963.90,544623.54,123.92,Amouli
8185,8421968.77,544669.73,46.26,Amouli
8186,8421965.26,544597.68,126.11,Amouli
8187,8421971.08,544533.72,249.04,Amouli
8188,8421975.57,544572.29,132.61,Amouli
8190,8421983.12,544645.41,154.75,Amouli
8191,8421985.24,544494.08,100.55,Amouli
8192,8421985.16,544613.79,92.23,Amouli
8194,8421990.64,544759.67,173.60,Amouli
8195,8422002.15,544895.87,98.31,Amouli
8197,8422012.25,544433.39,124.46,Amouli
8198,8422010.57,544795.93,179.90,Amouli
8199,8422012.56,544599.98,186.49,Amouli
8200,8422015.56,544865.58,137.14,Amouli
8201,8422019.98,544444.21,57.42,Amouli
8202,8422022.73,544743.25,56.63,Amouli
8203,8422023.44,544684.41,57.74,Amouli
8204,8422023.77,544572.75,64.20,Amouli
8205,8422026.26,544783.54,96.31,Amouli
8207,8422028.03,544885.80,166.80,Amouli
8208,8422031.19,544758.78,291.77,Amouli
8209,8422037.78,544911.44,110.23,Amouli
8210,8422037.35,544719.04,155.21,Amouli
8211,8422052.99,545120.96,31.02,Amouli
8212,8422045.36,544658.07,210.40,Amouli
8213,8422058.02,545083.00,38.98,Amouli
8215,8422056.48,545103.70,111.12,Amouli
8217,8422062.55,545034.25,45.62,Amouli
8218,8422060.31,544998.73,154.14,Amouli
8219,8422061.80,545054.51,124.09,Amouli
8220,8422064.41,545018.28,101.92,Amouli
8221,8422061.99,544957.46,167.03,Amouli
8222,8422066.91,544674.64,73.38,Amouli
8223,8422069.98,544974.25,53.39,Amouli
8224,8422070.74,544864.43,87.71,Amouli
8225,8422076.24,545061.19,82.24,Amouli
8226,8422081.54,544641.43,74.74,Amouli
8228,8422081.23,544948.02,177.05,Amouli
8229,8422094.33,545048.88,164.24,Amouli
8230,8422100.60,545140.93,127.31,Amouli
8231,8422115.84,544988.81,45.66,Amouli
8232,8422123.88,544923.37,133.76,Amouli
8234,8422131.52,544975.46,34.40,Amouli
8235,8422141.73,544992.36,36.07,Amouli
8236,8422140.39,544956.46,152.35,Amouli
8237,8422147.61,544928.06,90.62,Amouli
8238,8422163.01,544968.09,40.03,Amouli
8239,8422164.75,544790.56,35.22,Amouli
8240,8422167.78,544864.14,165.94,Amouli
8242,8422187.60,544787.06,266.16,Amouli
8243,8422201.09,544911.29,194.29,Amouli
8245,8422280.25,544811.48,121.61,Amouli
8246,8422289.54,544802.08,78.20,Amouli
8247,8422299.80,544756.21,149.09,Amouli
8248,8422307.87,544737.68,78.47,Amouli
8251,8422435.59,544650.18,164.51,Amouli
8253,8422638.89,544749.85,33.97,Amouli
8254,8422649.20,544793.88,43.33,Amouli
8255,8422685.80,544826.38,47.80,Amouli
8256,8422701.65,544832.88,81.34,Amouli
8257,8422099.89,544943.63,211.62,Amouli
8258,8422042.99,544931.22,111.00,Amouli
8259,8422055.82,544928.06,79.22,Amouli
8260,8422084.25,544918.15,46.05,Amouli
8261,8422002.95,544844.02,87.31,Amouli
8262,8422044.02,544859.42,66.20,Amouli
8263,8421952.22,544665.07,65.32,Amouli
8264,8421734.55,544498.12,109.16,Amouli
16634,8422309.44,545165.34,112.68,Amouli
16635,8422195.58,544579.53,158.81,Amouli
16636,8421951.59,544583.20,80.27,Amouli
16637,8421700.02,544156.89,111.92,Amouli
16638,8422076.51,544679.11,133.25,Amouli
16639,8422051.59,544718.47,121.86,Amouli
16640,8422109.84,544686.87,78.86,Amouli
16641,8421943.54,544709.75,69.00,Amouli
16642,8421753.22,544320.01,34.01,Amouli
16643,8422094.80,545115.52,96.70,Amouli
16644,8422224.80,544865.02,57.27,Amouli
16645,8421916.08,544582.83,82.74,Amouli
16646,8421952.61,544761.30,98.67,Amouli
16647,8421966.39,545203.03,77.65,Amouli
16648,8421911.60,544647.13,43.70,Amouli
16649,8421912.43,544668.47,90.76,Amouli
16650,8422082.08,544764.61,108.28,Amouli
16651,8421908.04,544569.78,91.95,Amouli
16652,8422010.14,544783.93,100.28,Amouli
16653,8422401.82,544770.20,34.59,Amouli
16654,8421711.61,544359.74,51.36,Amouli
16655,8421854.46,544523.38,144.88,Amouli
16656,8421927.42,544788.28,124.87,Amouli
16657,8421615.32,544240.58,102.27,Amouli
16658,8421901.52,544701.44,141.51,Amouli
16659,8422070.03,544923.11,62.63,Amouli
16660,8422151.84,544747.95,89.67,Amouli
16661,8421939.50,544685.74,102.57,Amouli
16662,8422192.97,544922.22,122.96,Amouli
16663,8421902.26,544736.19,81.27,Amouli
16664,8421800.77,544429.17,126.71,Amouli
16665,8422068.54,544621.01,95.11,Amouli
16666,8422220.76,544874.29,92.58,Amouli
16667,8421930.43,544792.17,65.46,Amouli
16668,8422359.97,544829.15,65.52,Amouli
16669,8421912.14,544679.37,92.53,Amouli
16670,8422008.99,544960.75,99.76,Amouli
16671,8421974.91,544507.58,140.62,Amouli
16672,8421805.67,544458.74,114.70,Amouli
16673,8421975.20,544618.19,61.44,Amouli
16674,8422047.13,545007.57,110.68,Amouli
16675,8421837.76,544491.64,87.64,Amouli
16676,8421956.99,544714.79,59.01,Amouli
16677,8422083.40,544809.14,142.50,Amouli
16678,8422132.75,544652.78,111.08,Amouli
16679,8422013.23,544828.90,84.77,Amouli
16680,8422029.61,544822.29,229.28,Amouli
2715,8422301.96,533419.79,286.45,Anua
2716,8422307.80,533503.81,203.72,Anua
2717,8422323.47,533511.48,220.32,Anua
2721,8422340.06,533544.61,199.78,Anua
2723,8422367.60,533503.19,62.88,Anua
2724,8422364.94,533463.85,263.21,Anua
2727,8422380.85,533494.06,209.88,Anua
2729,8422383.21,533437.76,165.88,Anua
2731,8422399.93,533805.31,194.85,Anua
2733,8422431.64,533652.09,233.18,Anua
2734,8422434.38,533722.69,277.46,Anua
2735,8422436.71,533700.44,286.49,Anua
1881,8422655.52,544744.69,94.50,Aoa
1883,8422682.69,544447.40,130.33,Aoa
1885,8422776.84,544655.73,67.83,Aoa
1887,8422800.43,544557.35,89.19,Aoa
1888,8422805.58,544593.00,41.58,Aoa
1890,8422823.27,544565.79,54.25,Aoa
1891,8422824.66,544543.28,167.13,Aoa
1892,8422835.77,544583.16,152.18,Aoa
1893,8422849.02,544569.84,126.96,Aoa
1894,8422859.64,544594.63,176.20,Aoa
1895,8422867.02,544607.27,83.07,Aoa
1896,8422873.13,544619.78,68.97,Aoa
1897,8422900.89,544531.97,75.85,Aoa
1898,8422917.82,544497.61,51.54,Aoa
1899,8422920.96,544563.77,117.47,Aoa
1900,8422926.13,544618.38,130.10,Aoa
1901,8422932.76,544517.56,123.95,Aoa
1902,8422944.89,544574.82,121.63,Aoa
1903,8422955.62,544549.62,174.62,Aoa
1904,8422957.31,544593.48,66.63,Aoa
1905,8422968.80,544530.91,220.04,Aoa
1907,8422986.20,544550.14,55.51,Aoa
1908,8422989.42,544495.13,132.32,Aoa
1909,8423000.18,544477.37,32.43,Aoa
1910,8423003.68,544521.14,95.80,Aoa
1911,8423004.53,544690.04,239.50,Aoa
1912,8423012.40,544278.89,85.91,Aoa
1913,8423017.90,544295.43,148.94,Aoa
1914,8423019.37,544599.75,91.82,Aoa
1915,8423025.88,544265.42,181.53,Aoa
1916,8423040.43,544535.26,82.28,Aoa
1917,8423056.65,544493.69,146.05,Aoa
1918,8423062.40,544306.25,96.37,Aoa
1919,8423063.49,544638.12,84.17,Aoa
1920,8423064.66,544584.75,171.07,Aoa
1921,8423072.30,544485.11,48.58,Aoa
1922,8423081.58,544280.30,30.17,Aoa
1923,8423077.14,544255.24,164.15,Aoa
1924,8423083.64,544724.25,291.93,Aoa
1926,8423107.65,544783.27,139.08,Aoa
1927,8423111.90,544733.47,127.88,Aoa
1928,8423123.59,544229.81,164.72,Aoa
1929,8423128.97,544742.15,50.12,Aoa
1930,8423128.46,544701.16,111.11,Aoa
1931,8423134.99,544680.09,48.50,Aoa
1932,8423129.82,544277.68,225.81,Aoa
1933,8423140.61,544694.64,32.84,Aoa
1934,8423154.79,544278.16,73.26,Aoa
1935,8423157.67,544732.26,142.72,Aoa
1936,8423164.33,544382.25,76.37,Aoa
1937,8423172.94,544233.81,246.94,Aoa
1938,8423185.47,544794.54,78.69,Aoa
1939,8423187.35,544718.74,92.21,Aoa
1941,8423187.89,544217.32,167.82,Aoa
1942,8423194.65,544705.42,73.56,Aoa
1943,8423205.76,544407.73,99.95,Aoa
1945,8423210.24,544225.86,185.97,Aoa
1946,8423214.35,544864.67,58.38,Aoa
1948,8423221.63,544848.00,45.13,Aoa
1949,8423217.61,544709.92,184.41,Aoa
1950,8423224.62,544153.00,131.23,Aoa
1951,8423223.38,544899.48,196.72,Aoa
1952,8423229.10,544140.07,65.85,Aoa
1953,8423227.47,544455.60,208.96,Aoa
1954,8423233.26,544634.47,117.10,Aoa
1955,8423236.82,544146.98,68.24,Aoa
1956,8423240.56,544508.88,153.44,Aoa
1957,8423245.27,544094.95,122.81,Aoa
1959,8423251.39,544533.20,160.63,Aoa
1960,8423258.79,544821.89,70.06,Aoa
1961,8423259.58,545034.13,70.34,Aoa
1962,8423261.11,544491.13,69.08,Aoa
1963,8423267.43,544102.45,98.98,Aoa
1964,8423264.54,544556.10,208.79,Aoa
1965,8423270.88,544523.11,157.11,Aoa
1967,8423277.67,544090.56,182.87,Aoa
1968,8423277.66,544806.54,168.76,Aoa
1969,8423276.79,544571.50,159.03,Aoa
1970,8423282.11,544546.71,153.76,Aoa
1971,8423287.24,544739.25,86.56,Aoa
1972,8423289.03,544694.76,195.45,Aoa
1973,8423297.37,544832.22,204.81,Aoa
1974,8423301.43,544777.01,170.22,Aoa
1975,8423309.39,544894.64,134.26,Aoa
1978,8423319.52,544924.28,57.13,Aoa
1980,8423316.99,544750.98,248.01,Aoa
1981,8423319.99,544728.31,183.56,Aoa
1982,8423329.53,544846.37,71.21,Aoa
1983,8423326.60,544696.99,183.26,Aoa
1984,8423333.29,544818.77,58.21,Aoa
1985,8423327.90,544773.84,271.36,Aoa
1986,8423331.19,544794.14,161.75,Aoa
1987,8423330.59,544068.02,185.41,Aoa
1988,8423333.79,544935.45,102.90,Aoa
1989,8423334.50,544908.96,143.87,Aoa
1991,8423341.79,544923.37,62.44,Aoa
1992,8423343.42,544832.72,219.57,Aoa
1993,8423346.59,544899.54,128.94,Aoa
1995,8423352.72,544844.95,144.98,Aoa
1996,8423357.60,544776.75,115.43,Aoa
1997,8423371.19,544837.96,263.15,Aoa
1999,8423378.71,544714.01,222.56,Aoa
2000,8423392.37,544801.03,218.50,Aoa
2001,8423409.05,544799.95,131.85,Aoa
2003,8423418.35,544046.40,96.06,Aoa
2004,8423419.36,544831.01,261.39,Aoa
2006,8423434.32,544852.09,294.63,Aoa
2008,8423458.01,544777.03,95.11,Aoa
2009,8423462.61,544837.44,161.49,Aoa
2010,8423470.69,544814.28,159.78,Aoa
2011,8423471.80,544790.90,224.06,Aoa
2012,8423503.26,544791.91,177.01,Aoa
2013,8423519.91,544782.62,101.06,Aoa
2016,8423561.41,544760.47,184.76,Aoa
2017,8423596.59,544742.60,282.91,Aoa
2020,8422996.40,544268.34,86.53,Aoa
2021,8423666.40,544727.93,186.69,Aoa
2022,8423368.90,544804.76,299.44,Aoa
2023,8423385.05,544816.65,65.36,Aoa
2024,8423341.69,544810.22,43.48,Aoa
2025,8423129.88,544778.78,47.33,Aoa
2026,8423019.93,544745.13,128.55,Aoa
2027,8422881.55,544543.58,131.12,Aoa
16681,8423108.05,544707.68,68.34,Aoa
16682,8423267.09,544489.60,136.53,Aoa
16683,8423097.59,544451.43,116.14,Aoa
16684,8423183.49,544676.73,113.17,Aoa
16685,8423259.36,544676.97,125.69,Aoa
16686,8423281.71,544421.98,125.75,Aoa
16687,8423178.89,544627.06,73.93,Aoa
9233,8416977.84,525878.20,164.78,Aoloau
9235,8416968.37,525839.62,63.95,Aoloau
9236,8416980.74,525829.20,42.81,Aoloau
9239,8416989.36,525847.78,109.12,Aoloau
9240,8416998.73,525816.20,106.94,Aoloau
9242,8417000.38,525842.16,100.74,Aoloau
9243,8417010.12,525821.69,137.57,Aoloau
9244,8417144.04,525423.62,61.90,Aoloau
9245,8417169.57,525221.36,149.95,Aoloau
9246,8417171.64,525414.35,204.87,Aoloau
9247,8417188.29,525444.04,172.62,Aoloau
9248,8417236.13,524873.14,94.31,Aoloau
9249,8417255.30,525648.82,207.50,Aoloau
9251,8417276.72,524518.42,145.92,Aoloau
9253,8417296.10,525276.69,103.75,Aoloau
9254,8417293.51,524554.49,232.62,Aoloau
9255,8417318.86,525077.88,139.60,Aoloau
9257,8417322.51,524884.48,57.17,Aoloau
9258,8417331.78,524538.23,64.97,Aoloau
9259,8417335.08,525317.15,84.78,Aoloau
9261,8417337.56,524524.03,79.86,Aoloau
9262,8417335.97,525663.54,159.59,Aoloau
9263,8417340.29,524878.70,192.83,Aoloau
9265,8417340.13,525643.73,114.08,Aoloau
9267,8417349.72,524566.44,297.19,Aoloau
9269,8417348.03,525381.72,265.43,Aoloau
9270,8417350.31,525404.45,182.91,Aoloau
9271,8417358.13,525224.27,188.22,Aoloau
9275,8417369.77,524876.61,107.17,Aoloau
9276,8417373.98,525339.21,268.73,Aoloau
9280,8417382.90,524829.45,62.22,Aoloau
9281,8417381.93,524575.60,107.63,Aoloau
9283,8417384.35,524865.58,191.11,Aoloau
9284,8417396.08,524637.24,181.71,Aoloau
9286,8417407.11,525111.91,141.11,Aoloau
9287,8417404.75,524660.10,240.97,Aoloau
9288,8417410.94,524554.35,171.12,Aoloau
9289,8417412.91,525293.28,148.82,Aoloau
9290,8417416.37,524928.86,86.56,Aoloau
9291,8417409.11,524572.87,264.50,Aoloau
9292,8417420.51,524527.46,57.70,Aoloau
9294,8417427.11,524539.08,53.54,Aoloau
9295,8417425.63,524603.79,130.79,Aoloau
9296,8417425.40,524848.73,290.47,Aoloau
9297,8417430.30,524898.09,110.98,Aoloau
9298,8417429.80,525074.97,127.82,Aoloau
9300,8417428.32,524816.38,188.18,Aoloau
9301,8417434.03,524557.13,231.66,Aoloau
9302,8417442.44,524585.00,135.00,Aoloau
9304,8417446.24,525087.83,198.11,Aoloau
9305,8417447.48,524688.31,228.33,Aoloau
9307,8417446.64,524665.14,250.45,Aoloau
9308,8417450.60,524773.00,186.94,Aoloau
9311,8417449.39,525049.36,298.62,Aoloau
9312,8417453.68,524811.30,220.00,Aoloau
9314,8417452.62,524646.16,299.02,Aoloau
9315,8417459.41,524498.39,36.87,Aoloau
9316,8417454.09,524612.23,234.01,Aoloau
9318,8417459.28,524888.74,212.91,Aoloau
9319,8417468.87,524443.23,43.02,Aoloau
9320,8417470.23,524732.59,87.66,Aoloau
9321,8417468.96,524530.84,198.84,Aoloau
9322,8417470.57,524574.07,131.50,Aoloau
9323,8417472.12,524492.68,55.10,Aoloau
9324,8417480.16,524437.66,49.48,Aoloau
9326,8417485.98,524535.98,171.25,Aoloau
9327,8417490.13,524484.26,40.53,Aoloau
9328,8417489.17,524500.17,294.46,Aoloau
9330,8417510.26,524487.27,97.50,Aoloau
9331,8417511.17,524445.44,201.56,Aoloau
9332,8417516.28,524500.97,92.94,Aoloau
9333,8417523.45,524428.19,156.98,Aoloau
9334,8417525.65,524468.08,208.57,Aoloau
9336,8417553.07,524439.54,88.20,Aoloau
9337,8417560.42,524396.69,135.35,Aoloau
9338,8417563.14,524373.83,198.24,Aoloau
9340,8417568.16,524333.08,239.15,Aoloau
9341,8417571.16,524356.27,125.33,Aoloau
9342,8417573.26,524304.60,67.85,Aoloau
9344,8417580.24,524230.68,167.53,Aoloau
9345,8417585.05,524317.02,262.42,Aoloau
9346,8417590.66,524215.00,114.88,Aoloau
9347,8417592.85,524274.16,152.64,Aoloau
9348,8417601.03,524227.65,89.48,Aoloau
9349,8417599.62,524192.11,151.17,Aoloau
9350,8417611.30,524245.06,103.35,Aoloau
9351,8417627.86,524315.99,71.89,Aoloau
9352,8417622.78,524235.00,219.25,Aoloau
9353,8417657.25,524222.44,94.22,Aoloau
9354,8417672.23,524199.31,177.90,Aoloau
9355,8417687.85,524187.68,168.50,Aoloau
9356,8417698.51,524168.54,151.44,Aoloau
9357,8417700.53,524244.49,175.33,Aoloau
9358,8417703.26,524128.12,82.48,Aoloau
9359,8417703.27,524146.89,257.72,Aoloau
9360,8417719.03,524171.21,218.85,Aoloau
9361,8417725.98,524158.28,138.81,Aoloau
9362,8417735.94,524225.97,163.98,Aoloau
9363,8417766.99,524127.55,273.06,Aoloau
9364,8417797.33,524187.57,211.00,Aoloau
9365,8417825.50,524077.63,264.07,Aoloau
9366,8417865.78,524129.34,174.90,Aoloau
9367,8417887.70,524204.22,74.47,Aoloau
9370,8417913.83,524128.59,80.61,Aoloau
9371,8417923.92,524215.74,54.26,Aoloau
9372,8417918.35,524162.51,253.37,Aoloau
9373,8417924.66,524145.85,110.85,Aoloau
9374,8417926.55,524101.77,111.85,Aoloau
9375,8417944.30,524165.03,252.94,Aoloau
9376,8417952.44,524188.96,33.16,Aoloau
9377,8417967.99,524161.76,88.88,Aoloau
9378,8417976.25,524093.27,145.67,Aoloau
9379,8417975.92,524180.75,168.20,Aoloau
9380,8417982.92,524129.37,40.25,Aoloau
9381,8417982.59,523894.67,53.63,Aoloau
9382,8418008.25,524182.01,85.02,Aoloau
9384,8418024.05,524193.84,264.35,Aoloau
9385,8418035.01,524182.94,38.94,Aoloau
9386,8418027.87,524258.55,244.81,Aoloau
9388,8418053.58,524209.39,275.77,Aoloau
9389,8418065.40,524277.02,90.17,Aoloau
9390,8418079.10,524218.21,284.61,Aoloau
9391,8418110.54,524187.75,73.61,Aoloau
9392,8418111.62,524215.06,141.52,Aoloau
9393,8418131.79,524276.34,71.90,Aoloau
9394,8418150.30,524219.82,67.91,Aoloau
9395,8418174.90,524313.57,40.23,Aoloau
9396,8418173.70,524291.89,65.48,Aoloau
9397,8418182.62,524238.33,142.52,Aoloau
9400,8418235.03,524258.29,70.48,Aoloau
9402,8418295.02,524299.76,216.85,Aoloau
9403,8418298.24,524319.94,154.36,Aoloau
9408,8417407.05,524901.83,255.92,Aoloau
9410,8417396.94,524991.62,92.96,Aoloau
9411,8417467.31,525011.13,248.76,Aoloau
9412,8417424.95,525001.88,227.72,Aoloau
9413,8417409.28,525011.46,75.05,Aoloau
9415,8417389.12,525147.33,222.67,Aoloau
9416,8417276.73,525202.22,121.44,Aoloau
9417,8417245.07,525248.56,93.70,Aoloau
9418,8417249.44,525306.44,87.27,Aoloau
9419,8417269.55,525300.11,59.80,Aoloau
9420,8417328.50,524511.06,59.25,Aoloau
9421,8417322.94,524532.12,44.30,Aoloau
9422,8417537.81,524331.94,134.42,Aoloau
9423,8417907.07,524090.13,234.28,Aoloau
9424,8418072.83,524193.23,57.66,Aoloau
9425,8418098.61,524209.30,96.69,Aoloau
9426,8418251.04,524264.23,81.61,Aoloau
9427,8418186.03,524215.29,129.77,Aoloau
15937,8416977.84,525878.20,164.78,Aoloau
4170,8415518.70,521755.44,43.70,Asili
4171,8415523.73,521770.01,56.49,Asili
4172,8415625.80,522135.95,77.07,Asili
4173,8415634.20,521812.51,181.43,Asili
4174,8415642.02,522116.82,133.28,Asili
4175,8415645.67,521826.30,192.62,Asili
4176,8415660.58,521814.16,92.61,Asili
4177,8415667.86,522070.89,269.06,Asili
4180,8415680.48,522105.58,59.01,Asili
4181,8415679.58,522025.04,164.21,Asili
4182,8415681.73,521913.01,171.88,Asili
4183,8415681.89,521929.13,164.09,Asili
4184,8415683.86,522078.08,157.09,Asili
4185,8415688.47,521947.43,174.70,Asili
4188,8415694.58,521974.53,146.43,Asili
4189,8415691.49,522059.73,276.12,Asili
4190,8415700.74,521929.12,238.29,Asili
4191,8415703.80,522035.91,252.10,Asili
4193,8415706.40,522093.28,105.52,Asili
4195,8415709.84,522072.04,281.86,Asili
4196,8415714.65,521956.40,190.07,Asili
4197,8415719.02,521985.94,172.06,Asili
4198,8415719.94,522058.20,86.95,Asili
4199,8415726.49,521967.28,125.96,Asili
4200,8415735.40,522043.29,237.00,Asili
4201,8415737.19,522009.84,154.03,Asili
4202,8415749.46,521985.50,36.40,Asili
4203,8415752.23,522046.35,177.49,Asili
4205,8415762.66,522020.09,173.86,Asili
4206,8415763.82,522004.47,264.40,Asili
4208,8415768.02,521970.01,120.28,Asili
4209,8415766.22,522073.66,229.40,Asili
4211,8415778.17,522002.73,31.16,Asili
4213,8415785.46,522043.08,60.28,Asili
4214,8415787.56,521985.67,112.98,Asili
